,index,p_saleprice
272,1036,170852.88212891313
273,1039,172901.34959396918
274,1042,172551.57796342604
275,1047,176188.51419509258
276,1052,173760.04269002838
277,1056,175121.36327201128
278,1058,173533.50009561604
279,1068,175275.2360835421
280,1071,172424.69793671375
281,1072,174399.14359383465
282,1077,171253.08930667082
283,1080,174284.8736195838
284,1086,173416.62574007115
285,1088,172196.65484795952
286,1089,174268.1129959759
287,1092,171422.3375401471
288,1094,173834.51653408253
289,1095,173042.4548618803
290,1097,175906.299574828
291,1100,175860.76077141752
292,1105,171659.90744776852
293,1106,174276.64445134657
294,1110,170614.56524231742
295,1116,172985.05429421048
296,1124,169721.18967205088
297,1126,173759.7947284194
298,1131,173818.9045346262
299,1143,174648.70389593823
300,1146,174248.50367853092
301,1155,171885.96960475872
302,1156,173107.25229521972
303,1157,175532.13245701947
304,1160,170451.89948976954
305,1163,173869.42397015516
306,1179,171209.6887547912
307,1181,171310.24515185738
308,1183,176373.57810083785
309,1189,169694.50525524368
310,1190,174623.04126061665
311,1197,172622.14779232224
312,1204,174808.50365369706
313,1206,172591.75320532196
314,1207,172241.46785164208
315,1208,169985.12026663034
316,1215,172865.44496117564
317,1219,172846.32737168684
318,1221,172112.79812953377
319,1222,176347.5950117743
320,1224,171215.79363993008
321,1233,171849.61626051724
322,1235,172826.33850179383
323,1236,176959.8875470821
324,1240,173019.8570113769
325,1246,174102.29721306183
326,1253,173826.85817628689
327,1254,175349.14650799547
328,1256,172919.07807969526
329,1258,172682.48658682604
330,1259,172928.69999780064
331,1260,171658.34123874074
332,1262,174977.61539456624
333,1269,172144.5228092994
334,1278,176478.9905149431
335,1281,171182.07348203947
336,1287,168241.47058239568
337,1288,175070.34631296527
338,1289,172417.52021509875
339,1298,171186.99138316166
340,1301,174058.19406192543
341,1307,174411.71534684335
342,1311,175270.31548373602
343,1312,173834.4593599785
344,1321,172205.30716690954
345,1322,175909.7605001564
346,1323,170232.4949649513
347,1324,177832.65886293602
348,1333,175039.94247991298
349,1335,175922.60236620688
350,1348,172126.80823321795
351,1358,170005.51667034926
352,1359,171729.82387099796
353,1360,173608.65756964177
354,1361,172888.0473733613
355,1362,174077.18569528192
356,1363,172149.34921252276
357,1376,170811.9572937425
358,1379,172605.84921211068
359,1380,176222.8994971101
360,1385,178185.36855969307
361,1388,173520.8159225521
362,1389,173312.18649251305
363,1392,173671.52445294042
364,1396,173505.57851874834
365,1399,170166.24750368734
366,1405,173730.3758675217
367,1411,172648.11945515455
368,1412,173315.6253426317
369,1416,172317.63411263167
370,1417,173828.08122545134
371,1418,172980.33407597314
372,1426,173366.5217596921
373,1428,172293.33959537902
374,1431,172768.45152324086
375,1441,177939.43004375437
376,1443,173973.45024910703
377,1444,174263.57288579812
378,1451,170792.91156857257
379,1454,174314.2674482029
380,1461,169855.589654613
381,1463,173353.53926868163
382,1465,168425.48204473555
383,1474,173254.95138657847
384,1475,173109.96040010048
385,1479,173563.03357116735
386,1482,174559.40997397882
387,1484,169607.57885712336
388,1485,177514.74408638748
389,1492,171448.19564828195
390,1493,168208.64740657326
391,1494,173490.63779940564
392,1496,174612.76082872195
393,1498,173487.0622770827
394,1499,173996.45892655425
395,1502,174471.57997918624
396,1503,172714.63816792413
397,1504,173911.8765514748
398,1506,167206.99681047435
399,1510,174458.42402790659
400,1516,170852.2857171359
401,1522,172284.42168486523
402,1523,172903.8790352889
403,1528,174837.3197015513
404,1538,175320.76248089806
405,1539,171909.61624721615
406,1546,174472.48604698133
407,1547,169264.2362742918
408,1555,173458.89024514979
409,1557,173487.25075599577
410,1559,178543.29792947328
411,1561,173515.9690796413
412,1563,172924.0806089958
413,1567,177040.56262266805
414,1577,173269.59240106095
415,1580,173787.16505603684
416,1589,175188.33264291627
417,1590,171940.15845625213
418,1592,173388.91208883244
419,1593,173030.76874144128
420,1594,170659.95120131187
421,1599,175637.5678825635
422,1605,174669.5988167064
423,1607,173791.3781143106
424,1611,175702.731870912
425,1612,171506.67605846783
426,1614,177027.6398273349
427,1625,172410.19942153446
428,1644,174552.34062837032
429,1647,174081.13768878754
430,1651,169624.5220282926
431,1652,174015.82868378417
432,1667,175840.08829551117
433,1669,175804.17363161242
434,1675,172865.17838862338
435,1681,172646.09661716456
436,1691,174505.3675020212
437,1699,172754.24162433398
438,1708,173668.42021132825
439,1709,177237.78462285356
440,1710,173592.51332260776
441,1711,168570.4127402289
442,1715,175500.12916615704
443,1721,170554.7710666615
444,1734,173104.78037047965
445,1735,171353.48781588548
446,1738,174985.69895043867
447,1742,174692.77554880665
448,1746,173248.5726148236
449,1747,174798.95129338923
450,1759,172653.6186060831
451,1762,172817.02727305453
452,1763,174537.43216138936
453,1765,173236.3033349399
454,1770,172485.1067477483
455,1771,174689.60785865065
456,1772,171949.53961318402
457,1774,175293.66446041237
458,1776,173339.0922224922
459,1778,174199.43000448606
460,1779,173345.49582595946
461,1784,173198.1981291314
462,1785,173719.44020134525
463,1787,171026.27593434107
464,1790,171504.3302586438
465,1792,168192.74404575524
466,1793,170390.98849830593
467,1796,169898.40153429288
468,1801,172744.76385350074
469,1802,164777.7563982462
470,1806,157830.3475030142
471,1807,171433.25313619652
472,1812,174379.2432656669
473,1813,173372.60088091696
474,1819,170212.32920762972
475,1821,173107.8157576171
476,1822,173177.31105300627
477,1825,176409.8802339835
478,1830,172785.2980915317
479,1831,174179.91521275978
480,1836,172260.6638343303
481,1841,168603.5075867636
482,1849,173425.12927673256
483,1853,173572.5729363737
484,1857,172300.540046489
485,1859,173594.47019472654
486,1862,174411.3290506491
487,1864,172437.06971795423
488,1867,167458.3888031441
489,1869,171567.05897461416
490,1881,172934.69053822846
491,1883,174829.6462271395
492,1887,175626.9477407784
493,1889,174561.3075917394
494,1891,174216.8922313629
495,1893,173859.3649228977
496,1894,170441.2217697254
497,1898,174587.18811331416
498,1902,172522.0334106595
499,1909,173015.1445209969
500,1912,171948.9828291289
501,1915,177925.19444347196
502,1919,173885.5288919105
503,1920,172729.3903984754
504,1921,173964.54753134996
505,1932,176619.20821553265
506,1933,173301.25283069388
507,1941,173352.26933791078
508,1944,175065.03411934065
509,1948,172280.76567059138
510,1949,177836.21576714527
511,1951,172403.97338643466
512,1956,175854.24508541895
513,1962,178076.87579167917
514,1965,172824.35534218466
515,1968,173258.08680413585
516,1971,175102.92881818698
517,1976,172748.18512823296
518,1980,174733.4187068629
519,1985,174919.74011261528
520,1990,176677.74924392905
521,1992,174639.9418512049
522,1994,171946.1788902958
523,2016,172603.77075922818
524,2025,177200.09078946937
525,2029,171640.97797127638
526,2041,177886.90897605152
527,2042,172583.42793825507
528,2043,170685.76699585697
529,2044,174940.22663186037
530,2054,173700.75741482255
531,2060,171743.88594381197
532,2074,175211.81197725216
533,2076,174732.47006605868
534,2077,171424.76537352774
535,2078,170061.33983349803
536,2082,168545.92616088394
537,2083,173965.57059023087
538,2085,173043.9643431199
539,2087,173883.10656847933
540,2090,177966.6953329866
541,2091,170572.43661969333
542,2095,174362.36230496963
543,2102,171053.569233028
544,2106,173985.3297475235
545,2108,172239.1458165317
546,2111,172867.14626274133
547,2112,171892.44746393352
548,2113,175346.78598254867
549,2114,174912.08080429435
550,2120,170765.8062065775
551,2121,175146.6416703245
552,2131,173422.5601820112
553,2135,175355.10331176635
554,2137,173734.24380554055
555,2139,176707.39244150463
556,2142,176846.96352594346
557,2145,172644.0214993513
558,2151,171938.82872701803
559,2153,168809.530070297
560,2156,174914.8025077526
561,2157,170537.31819312915
562,2162,174266.35856803978
563,2165,171729.99536739907
564,2169,173425.9502400754
565,2170,172626.87274435878
566,2176,173955.9674571115
567,2181,176974.49547259515
568,2187,172975.2219540913
569,2190,172369.21519434877
570,2192,172293.86281576738
571,2194,171998.56577905762
572,2197,173524.53771579757
573,2200,173332.44158200626
574,2201,171122.66419666325
575,2209,172181.16337726294
576,2220,173163.63275385054
577,2229,173722.1387846405
578,2231,173182.86094346686
579,2232,172315.83913738155
580,2242,172158.46270901183
581,2243,176415.88224207266
582,2253,170752.0691389104
583,2257,172315.39301210907
584,2260,176015.5719344391
585,2261,174324.58218345718
586,2262,170550.99071845395
587,2272,169148.03261354045
588,2278,169224.3341317888
589,2279,176498.52184810265
590,2280,168414.81340030066
591,2293,169595.60393568844
592,2298,175458.40149595708
593,2300,174439.60636098383
594,2304,172416.65914929958
595,2307,173702.40382200203
596,2308,170737.97271592804
597,2310,173328.84893718307
598,2322,171392.80352721125
599,2330,174133.3883769981
600,2331,170129.7242587587
601,2335,170966.85834701665
602,2350,174102.73995641837
603,2351,175858.86860906132
604,2358,174334.76913242223
605,2361,172270.4992282023
606,2364,173717.50046804664
607,2366,174531.42773672403
608,2367,173886.55241175523
609,2372,171337.32022688253
610,2375,174757.16431162765
611,2377,171432.39978576745
612,2387,170255.0998568296
613,2392,174157.3944999726
614,2393,177104.2079788058
615,2394,172839.22256407244
616,2399,176460.6112392872
617,2404,175329.13943440653
618,2411,173410.27531035844
619,2417,169979.38592923907
620,2429,178631.52210251856
621,2435,173426.36124207702
622,2437,171198.08201063672
623,2439,174656.85462767165
624,2441,174978.55399847453
625,2444,172374.20512284912
626,2446,174539.43573589963
627,2451,170011.99474097922
628,2452,174831.55860860765
629,2454,173537.05557533304
630,2458,176538.06653104353
631,2469,174165.15381260423
632,2472,170379.23216877988
633,2476,173542.77448319417
634,2482,175289.97497151908
635,2485,173331.44365304534
636,2487,172225.14449841986
637,2488,173489.60008430268
638,2491,173890.48256781438
639,2512,170420.69951682785
640,2518,175743.2390602965
641,2521,171109.7627537736
642,2532,175314.95881160087
643,2537,174796.5729640666
644,2539,173807.02073385371
645,2543,174985.47316652586
646,2545,175273.45638489534
647,2549,174217.16852029125
648,2550,176614.32640994687
649,2551,173131.08495875075
650,2554,169822.24364157108
651,2555,172595.8007746572
652,2561,172322.99830454096
653,2562,175725.6075447036
654,2567,173001.4731447908
655,2568,173456.67032733953
656,2576,173265.23528400468
657,2583,172476.24744213672
658,2588,171952.54962071072
659,2591,172247.24062369808
660,2596,169888.4086945679
661,2603,172693.33992134346
662,2607,176532.79372022054
663,2613,173496.6463968051
664,2614,175028.18654201814
665,2626,173729.5936400441
666,2632,175710.85108794595
667,2642,173249.55347802432
668,2647,170123.2855125757
669,2648,172354.14919670913
670,2653,172744.344201427
671,2662,173553.7423586221
672,2674,175305.02741216353
673,2680,174204.59714024977
674,2696,171308.30859748274
675,2707,175963.3772830688
676,2708,173293.65453491537
677,2711,173289.10473902227
678,2712,174762.30389262422
679,2715,176069.29012670458
680,2719,173505.22014010753
681,2727,173786.53385332675
682,2734,173732.6810478469
683,2737,171495.93675080483
684,2745,169135.2339878624
685,2747,173776.72146591728
686,2752,174299.9930379759
687,2755,175120.9763990089
688,2757,176918.9649093029
689,2764,173434.5763958474
690,2771,178031.1955144482
691,2774,175657.98479173108
692,2779,172024.23012229637
693,2786,175383.94484604083
694,2789,174671.28697973528
695,2803,174013.7394332156
696,2805,172733.5751931855
697,2806,174345.9461123108
698,2811,173196.71699478923
699,2812,170496.05092647762
700,2817,172283.73786618173
701,2821,175030.86445053332
702,2822,174111.75366724594
703,2828,174104.66069854857
704,2829,173000.76062762243
705,2842,171391.7733873699
706,2846,173985.48819543337
707,2854,172923.79122922028
708,2857,171596.93702084775
709,2861,175525.36954814507
710,2862,170120.60921319912
711,2866,175748.89371045487
712,2868,170329.22974253612
713,2870,173573.25461998468
714,2873,173829.14519090205
715,2878,175531.10498419293
716,2883,170586.2246826543
717,2885,170650.1074354822
718,2886,174713.52598028502
719,2900,175274.15209806932
720,2903,169994.24636021792
721,2912,170622.54693862598
722,2914,170441.47770077825
723,2919,174683.60518224124
724,2923,173322.0273829614
725,2924,173621.90237302583
