,index,p_saleprice
309,1189,273677.1165962906
310,1190,146099.09880144196
311,1197,209565.04051996977
312,1204,137261.10643625772
313,1206,207746.97434069077
314,1207,210544.7913114007
315,1208,300228.16296715685
316,1215,197993.63024245529
317,1219,177772.06027556187
318,1221,201840.5074931644
319,1222,103100.62195318565
320,1224,260450.7809695776
321,1233,235213.27535367105
322,1235,186808.80970685882
323,1236,65177.5195818434
324,1240,198562.33617188758
325,1246,167239.06993406639
326,1253,177339.5915537856
327,1254,134326.0774468123
328,1256,193085.029996027
329,1258,213965.53543133708
330,1259,187565.4575887299
331,1260,236594.3375015331
332,1262,140590.41918657604
333,1269,220903.80257755145
334,1278,98193.28056416474
335,1281,248637.5109783376
336,1287,361868.19514665403
337,1288,136798.3277112064
338,1289,198325.3480639907
339,1298,266297.5042908923
340,1301,145176.66244605836
341,1307,153035.44668357004
342,1311,134355.20627143723
343,1312,163458.32529023546
344,1321,220664.26515696314
345,1322,101332.3606667833
346,1323,273135.8460071485
347,1324,40003.271909829695
348,1333,134316.9752296533
349,1335,114212.98399699037
350,1348,230641.99167414894
351,1358,238852.48874278576
352,1359,222312.7346926313
353,1360,171064.5536830714
354,1361,168846.98613481317
355,1362,153812.51325606578
356,1363,208062.25765119772
357,1376,273056.6075913352
358,1379,212349.4044396642
359,1380,98223.16812620894
360,1385,34153.98832993
361,1388,182201.81270036777
362,1389,177593.55683646933
363,1392,164295.924484435
364,1396,153896.6536357808
365,1399,279259.28654080164
366,1405,173860.24378232146
367,1411,203249.10331205674
368,1412,180605.80664690165
369,1416,205248.2222431195
370,1417,162623.9564673896
371,1418,191992.3256444605
372,1426,174532.68331181025
373,1428,214156.35080695827
374,1431,193059.70934150065
375,1441,24738.1768722618
376,1443,169350.72122383723
377,1444,162428.2488339562
378,1451,265046.499117197
379,1454,116882.70087221381
380,1461,301623.6529771143
381,1463,187013.68753011804
382,1465,345124.05368713895
383,1474,170107.23917709128
384,1475,187375.92172249942
385,1479,161792.41005766904
386,1482,158852.81416070554
387,1484,300187.27457585116
388,1485,51858.0603409803
389,1492,257513.9614048598
390,1493,343861.5560304802
391,1494,171407.49935342208
392,1496,146919.5253991771
393,1498,158662.75752250338
394,1499,163707.82199614192
395,1502,150874.01115290564
396,1503,192848.04188813013
397,1504,182823.1471756061
398,1506,393560.4244908213
399,1510,147745.2156858996
400,1516,260368.45181711833
401,1522,214904.62361121294
402,1523,203737.05335083767
403,1528,151710.92928844318
404,1538,106185.24163075956
405,1539,214175.65027488256
406,1546,130495.53885599785
407,1547,320658.8826726058
408,1555,148799.15727781737
409,1557,179443.60585137596
410,1559,17012.67874046648
411,1561,159858.10168032348
412,1563,202273.476334929
413,1567,75145.27586781769
414,1577,181879.22869386803
415,1580,164046.75312882313
416,1589,132062.10044063441
417,1590,240159.0748040299
418,1592,179088.7039528645
419,1593,190829.72181988345
420,1594,244314.86693656235
421,1599,127175.81749693328
422,1605,133786.0002220166
423,1607,177676.37640282698
424,1611,115000.13854361791
425,1612,244173.72776500438
426,1614,56802.915338332765
427,1625,208473.20294265263
428,1644,115688.13486399245
429,1647,113133.13300590753
430,1651,286047.8427763607
431,1652,83690.8861929474
432,1667,117046.2969812057
433,1669,112953.76279256586
434,1675,199119.16355191544
435,1681,188429.1822557554
436,1691,146557.1928760556
437,1699,204471.8840499702
438,1708,151549.59844581457
439,1709,63332.1151532114
440,1710,178462.38012887724
441,1711,350097.7231047156
442,1715,105743.68163771834
443,1721,283571.1348810827
444,1734,192549.4880808727
445,1735,246113.21120668645
446,1738,137239.59395182994
447,1742,127014.82295049261
448,1746,196631.3042467758
449,1747,136996.24836114305
450,1759,193325.09913448012
451,1762,199361.9774247373
452,1763,153507.93702240242
453,1765,182161.5640637579
454,1770,173192.40151842334
455,1771,117300.89107269119
456,1772,237125.31250916957
457,1774,124334.48638327257
458,1776,175862.57243275456
459,1778,161408.53345224285
460,1779,181074.25085018785
461,1784,162265.12741605518
462,1785,164783.3744032276
463,1787,260180.09712953796
464,1790,222843.70970026776
465,1792,349809.56196990074
466,1793,261331.4828113895
467,1796,287871.00758102257
468,1801,205050.21420833585
469,1802,466873.2272446961
470,1806,234486.71169532486
471,1807,258082.44031473785
472,1812,139500.29450577404
473,1813,179920.35839941492
474,1819,289118.5772555976
475,1821,165456.94410131034
476,1822,181269.4837925299
477,1825,107021.84536189609
478,1830,219842.77512349794
479,1831,145144.4525908772
480,1836,232045.29344598134
481,1841,315632.78137070383
482,1849,189419.83554570726
483,1853,172738.42031221953
484,1857,228872.01749123144
485,1859,150626.85739211994
486,1862,141796.48136713332
487,1864,192250.93427361525
488,1867,386796.027143318
489,1869,235122.38540800777
490,1881,204161.67871286254
491,1883,121993.71099733957
492,1887,108439.368628253
493,1889,147946.08867757907
494,1891,154895.3566530547
495,1893,167919.22413449292
496,1894,277660.83921147464
497,1898,160356.21737199323
498,1902,193412.7126279096
499,1909,189804.61406036955
500,1912,216414.30662653362
501,1915,15708.651698003989
502,1919,158857.07636991213
503,1920,202088.38839349244
504,1921,163088.6034464701
505,1932,74910.09898717655
506,1933,175199.44148799474
507,1941,182305.64463116508
508,1944,142396.2050272033
509,1948,222591.98903196468
510,1949,43001.20189499669
511,1951,211767.78812297457
512,1956,107396.15476516215
513,1962,36878.60872341273
514,1965,184658.07154694805
515,1968,159155.50148835615
516,1971,120861.17074430408
517,1976,205996.49504737463
518,1980,155872.01546803582
519,1985,130109.4892982312
520,1990,80829.19341543596
521,1992,142846.58443087921
522,1994,230220.86978391185
523,2016,198593.3745545086
524,2025,68691.4978323672
525,2029,245268.98142926232
526,2041,54827.175905923825
527,2042,204946.81566466345
528,2043,254879.50381749775
529,2044,128697.37906165794
530,2054,189378.1981230725
531,2060,240092.74677547417
532,2074,114748.52591214469
533,2076,135676.5248930878
534,2077,246549.48809856107
535,2078,287856.26531452616
536,2082,344445.18994199624
537,2083,163400.06764098513
538,2085,186445.21832632995
539,2087,146650.10041654506
540,2090,45784.94671197911
541,2091,261597.06802604673
542,2095,163771.27536171186
543,2102,233151.3318658399
544,2106,163548.4880963564
545,2108,196275.88157629222
546,2111,214356.67142878962
547,2112,202886.01205151575
548,2113,100631.85574839963
549,2114,142392.90792298643
550,2120,250883.67563335598
551,2121,128321.6044334136
552,2131,167434.77756749955
553,2135,113982.04867357295
554,2137,181002.1080026005
555,2139,84856.57104808046
556,2142,80889.56699025282
557,2145,171807.8358987735
558,2151,224017.86672395444
559,2153,332914.7870385109
560,2156,146524.55087355268
561,2157,250286.70765354787
562,2162,153462.70998293674
563,2165,187286.17165152007
564,2169,181880.69515864924
565,2170,212026.82043316425
566,2176,121163.42344502639
567,2181,61281.29147736542
568,2187,197712.87908026716
569,2190,213915.54482287285
570,2192,205345.56800231338
571,2194,223227.32768826326
572,2197,153112.1673845686
573,2200,191407.94394141878
574,2201,247169.3670549111
575,2209,200785.30580403586
576,2220,183528.4253690783
577,2229,142234.54883428034
578,2231,178598.31263822224
579,2232,213797.326333947
580,2242,193136.20302294497
581,2243,77820.01368966675
582,2253,240094.76437030057
583,2257,213551.96314843372
584,2260,106329.1061245061
585,2261,134473.23904477572
586,2262,255533.5786259789
587,2272,306931.5579310409
588,2278,186541.38166706963
589,2279,93523.45900090574
590,2280,362401.71946698194
591,2293,320871.0818438411
592,2298,119418.34747540392
593,2300,149373.23493306641
594,2304,204172.6031031704
595,2307,184824.58839980653
596,2308,252965.98078503762
597,2310,161622.47711787024
598,2322,253937.040854648
599,2330,170448.59093365027
600,2331,239636.9859398913
601,2335,237005.79385886947
602,2350,172368.4714489004
603,2351,104993.69593694806
604,2358,144322.34469450312
605,2361,207764.22461591172
606,2364,156961.03063222743
607,2366,138809.541265334
608,2367,160159.93193981447
609,2372,221156.79304915527
610,2375,136052.2995213319
611,2377,214935.3366435396
612,2387,270215.017860244
613,2392,151111.22628035652
614,2393,72299.36814054963
615,2394,198320.67311964254
616,2399,82022.71663991036
617,2404,131113.81171285943
618,2411,150046.82528313226
619,2417,277980.89455726626
620,2429,25397.143938554917
621,2435,181532.88758855988
622,2437,259936.75153885107
623,2439,140373.6847056998
624,2441,125510.43398223165
625,2444,217231.09011777444
626,2446,126510.84989602072
627,2451,292120.9661114521
628,2452,141127.02453746065
629,2454,170504.02616977505
630,2458,89961.9107657955
631,2469,135133.59365728986
632,2472,297473.6866095066
633,2476,183292.3610622047
634,2482,106272.63905052817
635,2485,193927.55782282888
636,2487,192487.19524196978
637,2488,150281.47044590837
638,2491,162961.04601474176
639,2512,248237.56651614397
640,2518,101646.90589185478
641,2521,252107.32314551855
642,2532,126193.55993658095
643,2537,135727.1662021405
644,2539,155177.91904249857
645,2543,141864.68859561183
646,2545,95304.05287581985
647,2549,148543.59808134194
648,2550,82334.93957184465
649,2551,154108.5481087051
650,2554,291942.46267235954
651,2555,202524.78426809073
652,2561,224949.93701436184
653,2562,113615.47459322773
654,2567,186316.489422041
655,2568,174700.06693891785
656,2576,169391.7285978666
657,2583,206374.81898831017
658,2588,219690.12405679654
659,2591,224418.2032693061
660,2596,262755.5383302306
661,2603,191379.89796470362
662,2607,51687.72437213012
663,2613,181345.2709864152
664,2614,137181.10928302584
665,2626,177034.3768052305
666,2632,114658.59012557776
667,2642,179437.47538814018
668,2647,282726.6780841048
669,2648,204844.38222598052
670,2653,193689.22223287448
671,2662,166997.24181821756
672,2674,136996.55305945408
673,2680,161752.66154104704
674,2696,236641.17064048746
675,2707,110449.08659932949
676,2708,175704.48768428667
677,2711,157237.83522941312
678,2712,134274.90565969772
679,2715,94149.59710930567
680,2719,174713.73606359423
681,2727,165678.4725092582
682,2734,157931.3635622952
683,2737,238696.75664552837
684,2745,323566.5734126987
685,2747,182206.34801000892
686,2752,170366.27148728096
687,2755,142696.01769186812
688,2757,57624.60079347552
689,2764,186187.4448735474
690,2771,49348.50283582555
691,2774,118713.40433831606
692,2779,241503.4682260228
693,2786,118382.7499525107
694,2789,136415.44656884274
695,2803,160251.67895363714
696,2805,203534.80375883053
697,2806,141695.7304668927
698,2811,182432.2479037973
699,2812,283941.0837444016
700,2817,209672.68062086566
701,2821,126815.65314923809
702,2822,158849.74531584606
703,2828,155741.52634654776
704,2829,168672.06384626543
705,2842,253799.31777003058
706,2846,157472.28373070853
707,2854,199502.78153991117
708,2857,208704.788966659
709,2861,120634.23901266232
710,2862,265978.7284544909
711,2866,117340.6079914365
712,2868,232488.9706043927
713,2870,149365.08687500376
714,2873,185243.38799690618
715,2878,119647.91590458434
716,2883,275203.0835420394
717,2885,265961.78287758096
718,2886,147645.5269815852
719,2900,135992.54628903023
720,2903,290989.0753192019
721,2912,258212.8517574689
722,2914,269776.22325355466
723,2919,131333.12710430403
724,2923,177476.47946203058
725,2924,109713.6270913952
