,index,p_saleprice
316,1215,178950.9687662737
317,1219,174345.28693378496
318,1221,214586.67512380937
319,1222,100851.83732183452
320,1224,247791.90920176322
321,1233,227728.89037944132
322,1235,176787.09334404243
323,1236,79392.7743508832
324,1240,195720.3312289219
325,1246,155635.0276982179
326,1253,161849.54194299108
327,1254,136712.18889295147
328,1256,190556.18664180394
329,1258,193389.50680745475
330,1259,201588.5707766579
331,1260,267817.3741076313
332,1262,132342.01371787535
333,1269,215410.9785102898
334,1278,96979.40975727036
335,1281,275701.9504281252
336,1287,395692.85469193454
337,1288,164244.8861024191
338,1289,212685.48058937688
339,1298,270466.1854305167
340,1301,137640.5581895006
341,1307,135179.44669229758
342,1311,128056.81609730539
343,1312,151333.8679070142
344,1321,254393.09295447962
345,1322,98310.40108087868
346,1323,275056.37584941543
347,1324,62085.96888175025
348,1333,126027.96311530296
349,1335,124592.3828965578
350,1348,239752.72374037746
351,1358,217586.61967552383
352,1359,242096.86198599054
353,1360,170709.39623796823
354,1361,170663.68145205
355,1362,156900.84516417503
356,1363,186386.25519271137
357,1376,276011.37882668874
358,1379,208788.32498859987
359,1380,104207.10107548698
360,1385,54139.92604830908
361,1388,182710.1797413925
362,1389,164788.08188567252
363,1392,167734.28008119506
364,1396,160366.6975379067
365,1399,280634.44764562394
366,1405,159456.30678033328
367,1411,216535.29203939624
368,1412,197190.20154836297
369,1416,201937.1284929691
370,1417,165082.78663804405
371,1418,168642.64980778587
372,1426,184283.1888831762
373,1428,210219.5131624568
374,1431,191054.6143886241
375,1441,38533.92906391702
376,1443,164640.96973986633
377,1444,160284.08477966767
378,1451,283736.6546422683
379,1454,114545.03341640264
380,1461,343870.9835634178
381,1463,169696.28835763375
382,1465,370523.258602855
383,1474,156439.2075115278
384,1475,185866.25150395697
385,1479,165960.7329876693
386,1482,151129.6048679062
387,1484,266625.34426583885
388,1485,78256.14701275423
389,1492,246085.1054749037
390,1493,367686.18616822467
391,1494,163090.76795636083
392,1496,140551.5091971649
393,1498,147259.37476252893
394,1499,158744.1195054584
395,1502,134553.06005495426
396,1503,217051.88064988726
397,1504,181010.83012962667
398,1506,422120.85099730315
399,1510,146019.69077758736
400,1516,231306.49025953293
401,1522,209726.1683434106
402,1523,185585.1248337723
403,1528,117766.92004977318
404,1538,103429.18447423074
405,1539,259947.15281434625
406,1546,130558.67483389447
407,1547,350765.8398518588
408,1555,154727.91441874404
409,1557,173120.05068571167
410,1559,39098.47528446629
411,1561,157881.51898669114
412,1563,190113.46793147177
413,1567,78703.84411735646
414,1577,181048.6910161943
415,1580,166395.57001992292
416,1589,118807.41464743414
417,1590,213108.86712347728
418,1592,161112.188486257
419,1593,173573.17041981453
420,1594,295359.4892842695
421,1599,131824.30312999897
422,1605,135587.26773907733
423,1607,163216.62086795608
424,1611,118531.4287503442
425,1612,261920.7382108263
426,1614,105883.26299565122
427,1625,214348.22539089783
428,1644,110499.95702583343
429,1647,98613.06771708559
430,1651,239613.66824626178
431,1652,103906.6800721616
432,1667,120977.81216299068
433,1669,122802.53626397473
434,1675,196658.5890241079
435,1681,163193.822516714
436,1691,145228.86993235734
437,1699,200967.3289997822
438,1708,141162.28964382887
439,1709,98600.87884280761
440,1710,166336.07636216294
441,1711,385218.27899970557
442,1715,102030.14529061387
443,1721,320146.8144774372
444,1734,185366.35146535782
445,1735,222294.99468486418
446,1738,127632.19503486098
447,1742,128693.63334075152
448,1746,178847.05007702822
449,1747,128250.89848119672
450,1759,208347.48750943376
451,1762,187676.419882942
452,1763,142886.1208158282
453,1765,199070.08410923113
454,1770,175400.97950498154
455,1771,110465.59559212753
456,1772,212867.4174248526
457,1774,117446.24151986884
458,1776,175985.5748834886
459,1778,151351.38985985646
460,1779,165856.46679294226
461,1784,165404.5963858388
462,1785,166597.28140338406
463,1787,288461.0395646754
464,1790,215662.65666553343
465,1792,362797.8211899694
466,1793,300335.77911491937
467,1796,271889.674402984
468,1801,183847.63667906122
469,1802,462548.2811704648
470,1806,232533.71829489118
471,1807,286559.1942016408
472,1812,138468.78174931346
473,1813,179914.84417604143
474,1819,324493.47185416217
475,1821,162484.39493345458
476,1822,168551.32101354178
477,1825,114264.03218619246
478,1830,203421.89840187016
479,1831,136085.12650993885
480,1836,251231.61027281848
481,1841,347679.26997201843
482,1849,166794.61474428396
483,1853,158294.91989590158
484,1857,250848.9485134324
485,1859,141034.69590412022
486,1862,140311.15607706876
487,1864,208596.93843270978
488,1867,416606.05799849704
489,1869,287770.2850856768
490,1881,201339.23402520933
491,1883,132715.31953146355
492,1887,114503.45676616044
493,1889,171075.1325563403
494,1891,143502.36274877843
495,1893,155144.9954601106
496,1894,246367.21804038947
497,1898,159378.85246928432
498,1902,208034.43263965205
499,1909,172408.4788601742
500,1912,226072.48838521726
501,1915,27890.66150375281
502,1919,180161.060415069
503,1920,183594.71411082556
504,1921,157226.67838215537
505,1932,77579.64074465772
506,1933,196081.77527547127
507,1941,199259.25478960096
508,1944,147773.95910522365
509,1948,206753.68519706163
510,1949,61295.50700543006
511,1951,207870.01643262245
512,1956,112478.46251930797
513,1962,54994.77022233326
514,1965,166199.8338900389
515,1968,164855.54974027805
516,1971,122742.89575321926
517,1976,219080.73103844142
518,1980,154664.1645384353
519,1985,112921.40370791731
520,1990,94820.09658986295
521,1992,137216.78537259134
522,1994,222965.73614170542
523,2016,180296.6296240054
524,2025,73140.38662056532
525,2029,251654.46571797598
526,2041,80068.52596462215
527,2042,184605.32776197477
528,2043,225447.51105990936
529,2044,121129.6864429455
530,2054,172716.50291618763
531,2060,222785.07020936336
532,2074,124389.15032524476
533,2076,128052.72784100776
534,2077,227618.43806377018
535,2078,267317.22494085215
536,2082,380256.9361510654
537,2083,151321.82556683675
538,2085,185866.1228263008
539,2087,135870.20430308825
540,2090,52837.46769434854
541,2091,249969.9304498625
542,2095,160037.0629867952
543,2102,225449.75536945788
544,2106,150564.70142052462
545,2108,178159.96971104643
546,2111,194025.4764449289
547,2112,184688.16248303256
548,2113,133197.1491086915
549,2114,153087.29382116604
550,2120,224091.2029204243
551,2121,121963.10222520423
552,2131,169433.33239933115
553,2135,118141.09262312809
554,2137,165925.7752464338
555,2139,98795.0310065163
556,2142,91303.44032492826
557,2145,158826.7542578152
558,2151,226386.00776959257
559,2153,360778.2684759345
560,2156,155380.37159658817
561,2157,239705.54598833295
562,2162,154737.26348115213
563,2165,204163.06625858508
564,2169,163685.49143372814
565,2170,224453.03532258584
566,2176,120966.25948915677
567,2181,67547.2693714844
568,2187,183578.45680039155
569,2190,181859.4158007095
570,2192,196216.6076302901
571,2194,243460.12513690884
572,2197,147350.71361794847
573,2200,172653.74303260958
574,2201,297864.2817690524
575,2209,189357.87556500954
576,2220,182721.97403525352
577,2229,141015.79887429136
578,2231,186331.46587120683
579,2232,224965.17943630775
580,2242,243272.47586678714
581,2243,79333.34889560763
582,2253,231833.26846142055
583,2257,234453.65524580178
584,2260,102423.21278252837
585,2261,125405.18683486141
586,2262,235426.06604700128
587,2272,325473.775302776
588,2278,206851.88300565374
589,2279,85264.80932678899
590,2280,343898.9261852023
591,2293,338840.07916460594
592,2298,122382.7985781614
593,2300,139048.89641032834
594,2304,200546.02586807485
595,2307,169476.17862870556
596,2308,293968.90950780036
597,2310,155379.4158960518
598,2322,294926.43135041755
599,2330,151020.66766050365
600,2331,225095.20889968588
601,2335,225814.12213764747
602,2350,158681.86150098068
603,2351,111102.89255547116
604,2358,134799.7919655732
605,2361,188619.92112655146
606,2364,161002.71656390477
607,2366,139853.49404846213
608,2367,182130.3269535486
609,2372,197925.95534862764
610,2375,128571.99776119168
611,2377,192725.32538280752
612,2387,241461.66221222072
613,2392,144119.8480197026
614,2393,89344.48143422673
615,2394,177378.49134221498
616,2399,92513.72198422649
617,2404,118261.56010393077
618,2411,149045.59301844472
619,2417,262845.75749489514
620,2429,45600.897521765786
621,2435,158930.19478221447
622,2437,309388.7907116433
623,2439,138513.71383782313
624,2441,119537.35112648911
625,2444,196820.80693244585
626,2446,119356.04323768045
627,2451,315057.8039034647
628,2452,131699.8118240689
629,2454,162318.89402155648
630,2458,104040.38226754335
631,2469,143227.21373482433
632,2472,319366.543879139
633,2476,167677.81202183594
634,2482,103627.8016633779
635,2485,210399.4034258806
636,2487,191171.26488919673
637,2488,165423.00578120502
638,2491,147993.5652845553
639,2512,212711.0345791115
640,2518,98010.04271624889
641,2521,267128.76232553483
642,2532,117402.1969177546
643,2537,127509.85577659344
644,2539,146959.02531854657
645,2543,141634.76149511908
646,2545,92060.70754290477
647,2549,146693.227313834
648,2550,91238.1013114187
649,2551,158986.83414756053
650,2554,336604.66748938384
651,2555,215035.7552472141
652,2561,218319.3702358876
653,2562,118087.29762418359
654,2567,168994.90302043455
655,2568,169984.7104968594
656,2576,151342.88987062348
657,2583,254062.70441648015
658,2588,214462.58215576655
659,2591,211621.1179208348
660,2596,260409.94687029417
661,2603,206297.71628634236
662,2607,58855.032718773815
663,2613,164001.29459573294
664,2614,129399.98445435846
665,2626,169214.58534457698
666,2632,117972.34664035426
667,2642,179777.6445035946
668,2647,328466.9402663384
669,2648,199954.71426055208
670,2653,208138.5124881653
671,2662,186048.50926273968
672,2674,143396.54596980114
673,2680,150066.3261962562
674,2696,279889.8058042844
675,2707,114555.01458688185
676,2708,169701.3681749053
677,2711,144457.92693619744
678,2712,169791.65064495697
679,2715,100431.46656577184
680,2719,175202.30753869028
681,2727,167800.6958945347
682,2734,151723.7022521156
683,2737,247150.0498102859
684,2745,362256.17673237424
685,2747,166492.8378467164
686,2752,156870.30043271114
687,2755,133785.83120945154
688,2757,77156.36352332495
689,2764,178996.69073677377
690,2771,66258.3336668436
691,2774,127723.23259835225
692,2779,272841.6943958843
693,2786,122356.27826698555
694,2789,131477.36254660378
695,2803,157329.82485683134
696,2805,218144.72739724303
697,2806,141848.85327115946
698,2811,198552.3743442644
699,2812,293756.4462454021
700,2817,205058.0760236535
701,2821,124788.70698192774
702,2822,180797.1829561143
703,2828,147591.043078208
704,2829,155889.0904025447
705,2842,282119.82872149907
706,2846,156037.20001231146
707,2854,196380.5986248838
708,2857,209249.18077830912
709,2861,115728.38886123453
710,2862,305020.1530030186
711,2866,122782.69971055922
712,2868,220559.08025050524
713,2870,137470.33436549956
714,2873,183087.0944861204
715,2878,122914.59824871016
716,2883,252803.86018840224
717,2885,290810.74351468997
718,2886,146554.23448450444
719,2900,135412.79332190764
720,2903,291622.09834529995
721,2912,232112.69854124403
722,2914,308052.40932069835
723,2919,133240.17315299693
724,2923,171781.59672878915
725,2924,106057.47117837227
